Age,Mileage,SocioEcon,GoodStudent,RiskAversion,OtherCar,VehicleYear,MakeModel,SeniorTrain,HomeBase,AntiTheft,RuggedAuto,Antilock,CarValue,Airbag,DrivingSkill,Theft,Cushioning,DrivQuality,DrivHist,Accident,ThisCarDam,OtherCarCost,MedCost,ILiCost,ThisCarCost,PropCost
Adult,FiftyThou,Prole,False,Adventurous,False,Older,FamilySedan,False,City,False,Football,False,FiveThou,False,Normal,False,Fair,Normal,Zero,Moderate,Moderate,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,False,Normal,True,Current,Luxury,False,Suburb,False,Tank,True,FiftyThou,True,SubStandard,False,Excellent,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,Domino,Prole,False,Adventurous,True,Older,FamilySedan,False,Suburb,False,Tank,False,FiveThou,False,Normal,False,Good,Excellent,Many,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiveThou,Prole,False,Normal,False,Current,FamilySedan,False,City,False,Football,False,TwentyThou,True,Expert,False,Good,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,False,Adventurous,True,Current,Luxury,False,City,False,Football,True,FiftyThou,True,Expert,False,Good,Excellent,One,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,FiveThou,Middle,False,Normal,False,Older,FamilySedan,False,Suburb,False,Tank,False,TwentyThou,False,SubStandard,False,Excellent,Poor,Many,Mild,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,UpperMiddle,False,Normal,False,Current,SportsCar,False,Secure,True,EggShell,True,TwentyThou,True,Normal,False,Poor,Normal,Many,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,False,Normal,False,Older,Economy,False,City,False,EggShell,False,FiveThou,False,Normal,False,Poor,Normal,Zero,Moderate,Moderate,HundredThou,HundredThou,Thousand,TenThou,HundredThou
Adult,Domino,Prole,False,Normal,True,Current,Economy,False,City,True,EggShell,False,TenThou,True,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,Domino,Prole,False,Normal,False,Older,Economy,False,Rural,True,EggShell,False,FiveThou,False,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Wealthy,False,Psychopath,True,Older,Luxury,False,Secure,False,Tank,False,FiveThou,True,Normal,False,Excellent,Poor,Many,Severe,Severe,HundredThou,Thousand,Thousand,TenThou,HundredThou
Adult,TwentyThou,Prole,False,Normal,False,Older,Economy,False,City,False,EggShell,False,FiveThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,UpperMiddle,False,Normal,True,Current,SportsCar,False,Suburb,True,EggShell,True,TwentyThou,True,SubStandard,False,Poor,Poor,One,Mild,Mild,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,Domino,UpperMiddle,False,Cautious,True,Current,Luxury,True,Secure,True,Football,True,FiftyThou,True,Normal,False,Excellent,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,False,Normal,False,Older,FamilySedan,False,City,False,Football,False,FiveThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,Domino,Prole,False,Adventurous,True,Older,Economy,False,City,False,EggShell,False,FiveThou,False,SubStandard,False,Fair,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,FiveThou,Prole,False,Cautious,True,Older,Economy,True,City,True,EggShell,False,FiveThou,False,Expert,False,Fair,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,TwentyThou,Prole,False,Adventurous,True,Older,Economy,False,City,False,EggShell,False,FiveThou,False,Expert,False,Poor,Excellent,One,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,False,Normal,True,Current,Economy,False,Suburb,False,EggShell,False,TenThou,True,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,False,Normal,True,Older,Luxury,False,Suburb,True,Football,False,TwentyThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,False,Normal,True,Current,FamilySedan,False,Secure,True,Football,False,TwentyThou,True,Expert,False,Good,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,False,Normal,True,Older,FamilySedan,False,Suburb,False,Football,False,TenThou,False,SubStandard,False,Good,Poor,Many,Mild,Mild,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,False,Normal,False,Older,FamilySedan,False,Suburb,False,Football,False,FiveThou,True,Normal,False,Excellent,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adolescent,FiftyThou,UpperMiddle,False,Adventurous,True,Current,Luxury,False,Secure,False,Football,True,FiftyThou,True,SubStandard,False,Excellent,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiveThou,UpperMiddle,False,Adventurous,True,Current,FamilySedan,False,City,True,Football,True,TwentyThou,True,SubStandard,False,Good,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,Domino,UpperMiddle,False,Normal,True,Current,SportsCar,False,Suburb,True,EggShell,True,TwentyThou,True,SubStandard,False,Poor,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,TwentyThou,Prole,False,Normal,True,Older,FamilySedan,False,City,False,Tank,False,TwentyThou,False,SubStandard,False,Good,Poor,Many,Moderate,Moderate,HundredThou,Thousand,Thousand,HundredThou,Million
Adult,FiveThou,Middle,False,Normal,True,Current,Economy,False,Suburb,True,Football,False,TenThou,True,SubStandard,False,Fair,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,Domino,Prole,False,Adventurous,True,Older,Economy,False,City,False,EggShell,False,FiveThou,False,Normal,False,Poor,Normal,One,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,Domino,Prole,False,Normal,True,Older,Economy,False,City,False,EggShell,False,FiveThou,False,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,False,Normal,True,Older,FamilySedan,False,Suburb,True,Tank,False,TenThou,False,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiveThou,UpperMiddle,False,Cautious,True,Current,Luxury,False,Secure,True,Football,True,FiftyThou,True,Expert,False,Good,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,False,Normal,False,Current,Economy,False,City,False,Football,False,TenThou,True,SubStandard,False,Excellent,Poor,Many,Severe,Severe,TenThou,Thousand,Thousand,TenThou,TenThou
Adolescent,Domino,Prole,False,Normal,True,Older,FamilySedan,False,City,False,Football,False,FiveThou,False,SubStandard,False,Fair,Poor,Many,Severe,Severe,TenThou,Thousand,HundredThou,TenThou,TenThou
Adult,Domino,Prole,False,Normal,True,Older,Economy,False,City,False,EggShell,False,FiveThou,False,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,TwentyThou,Middle,True,Adventurous,False,Current,Economy,False,City,False,Football,False,TenThou,True,Expert,False,Good,Excellent,One,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,TwentyThou,Prole,False,Normal,False,Older,Economy,False,Rural,False,Football,False,TenThou,False,SubStandard,False,Good,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,FiveThou,Middle,True,Normal,True,Older,FamilySedan,False,Suburb,False,Football,False,TwentyThou,False,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,TwentyThou,Prole,False,Adventurous,False,Older,FamilySedan,False,City,False,Tank,False,TenThou,False,Normal,False,Good,Excellent,One,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,Domino,Middle,False,Adventurous,True,Older,Economy,False,Suburb,False,EggShell,False,FiveThou,True,SubStandard,False,Good,Poor,Many,Mild,Mild,Thousand,Thousand,Thousand,Thousand,TenThou
Senior,FiveThou,Middle,False,Adventurous,True,Older,FamilySedan,False,Suburb,False,Tank,False,FiveThou,True,Normal,False,Excellent,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,False,Adventurous,True,Current,Luxury,False,Secure,False,EggShell,True,FiftyThou,True,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,FiftyThou,Middle,False,Cautious,True,Older,FamilySedan,True,Secure,True,Tank,False,FiveThou,False,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,False,Normal,True,Older,Economy,False,Rural,True,EggShell,False,TenThou,False,Expert,False,Poor,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Senior,FiftyThou,UpperMiddle,False,Normal,True,Current,FamilySedan,False,Suburb,True,Football,False,TwentyThou,True,SubStandard,False,Excellent,Poor,Many,Severe,Severe,Thousand,Thousand,HundredThou,HundredThou,HundredThou
Adult,FiftyThou,Prole,False,Normal,True,Older,Economy,False,Rural,False,EggShell,False,FiveThou,False,SubStandard,False,Poor,Poor,Many,Mild,Mild,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,False,Cautious,True,Older,SportsCar,False,Secure,True,EggShell,True,FiveThou,False,Normal,False,Poor,Normal,One,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,FiftyThou,Prole,False,Adventurous,True,Older,Economy,False,Rural,False,EggShell,False,FiveThou,False,Normal,False,Poor,Normal,One,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,False,Normal,True,Older,Economy,False,Rural,False,EggShell,False,TenThou,False,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adolescent,FiftyThou,Middle,True,Normal,True,Older,FamilySedan,False,Secure,False,Tank,False,TenThou,False,Normal,False,Excellent,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,False,Adventurous,True,Older,FamilySedan,False,Suburb,False,Football,False,FiveThou,False,Normal,False,Fair,Excellent,One,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,FiftyThou,Wealthy,False,Normal,True,Current,SportsCar,False,Secure,True,EggShell,True,TwentyThou,True,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,TwentyThou,Prole,False,Adventurous,False,Older,Economy,False,City,False,EggShell,False,TenThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,FiftyThou,Prole,False,Cautious,False,Older,SportsCar,True,City,True,EggShell,False,TenThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Senior,TwentyThou,UpperMiddle,False,Cautious,True,Current,FamilySedan,True,Secure,True,Football,True,TenThou,True,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,False,Normal,True,Older,Economy,False,City,False,EggShell,False,FiveThou,False,SubStandard,False,Poor,Poor,Many,Moderate,Moderate,Thousand,Million,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,False,Psychopath,True,Older,FamilySedan,False,Secure,False,Tank,False,FiveThou,False,Normal,False,Good,Poor,Many,Severe,None,HundredThou,Thousand,Thousand,Thousand,HundredThou
Adolescent,FiftyThou,Middle,True,Normal,True,Older,FamilySedan,False,Suburb,True,Tank,False,TenThou,False,SubStandard,False,Good,Poor,Many,Severe,Moderate,TenThou,Thousand,Thousand,TenThou,HundredThou
Adolescent,FiftyThou,Middle,False,Adventurous,True,Current,FamilySedan,False,Suburb,False,Tank,True,TwentyThou,True,SubStandard,False,Excellent,Poor,Many,Mild,Mild,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,False,Adventurous,False,Current,FamilySedan,False,City,False,Tank,False,TwentyThou,True,Normal,False,Excellent,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,Domino,Middle,False,Normal,True,Older,FamilySedan,False,Suburb,False,Football,False,FiveThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiveThou,Middle,False,Cautious,False,Older,Economy,False,Secure,True,EggShell,False,TenThou,False,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,Prole,False,Normal,True,Current,Economy,False,City,False,Football,False,TenThou,True,SubStandard,False,Fair,Poor,Many,Severe,Severe,TenThou,HundredThou,Million,TenThou,TenThou
Adult,TwentyThou,Middle,False,Normal,True,Older,FamilySedan,False,Suburb,False,EggShell,False,TwentyThou,False,SubStandard,False,Poor,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,TwentyThou,Prole,False,Cautious,False,Older,SportsCar,False,City,True,EggShell,False,TenThou,False,SubStandard,False,Poor,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,False,Normal,True,Current,Luxury,False,Rural,True,Tank,True,FiftyThou,True,SubStandard,False,Excellent,Poor,Many,Mild,Mild,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,False,Cautious,True,Current,FamilySedan,False,Secure,True,Football,True,TwentyThou,True,SubStandard,False,Good,Poor,One,Moderate,Severe,Thousand,Thousand,Thousand,HundredThou,HundredThou
Adult,FiveThou,Middle,False,Normal,True,Current,Economy,False,Suburb,False,EggShell,False,TenThou,True,SubStandard,False,Fair,Poor,Many,Mild,Mild,Thousand,Thousand,Thousand,Thousand,TenThou
Adolescent,TwentyThou,Middle,False,Normal,True,Current,FamilySedan,False,Suburb,False,Tank,False,TwentyThou,True,Normal,False,Excellent,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,TwentyThou,UpperMiddle,False,Cautious,True,Current,FamilySedan,False,Secure,True,Tank,False,TwentyThou,True,Normal,False,Excellent,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,False,Adventurous,True,Older,Economy,False,City,False,EggShell,False,FiveThou,False,Normal,False,Poor,Poor,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,False,Normal,True,Older,Economy,False,City,False,EggShell,False,FiveThou,False,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,Domino,Middle,False,Adventurous,True,Older,FamilySedan,False,Suburb,False,Tank,False,FiveThou,False,SubStandard,False,Good,Poor,Many,Moderate,Mild,TenThou,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,UpperMiddle,False,Adventurous,True,Current,FamilySedan,False,Secure,False,Tank,False,TwentyThou,True,Normal,False,Excellent,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,False,Normal,True,Older,SportsCar,False,Secure,True,EggShell,False,TenThou,False,Normal,False,Poor,Normal,One,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,TwentyThou,Middle,False,Normal,False,Older,FamilySedan,True,Suburb,False,Tank,False,TwentyThou,False,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,Domino,Prole,False,Adventurous,False,Older,Economy,False,Rural,False,EggShell,False,FiveThou,False,Normal,False,Poor,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Senior,Domino,UpperMiddle,False,Normal,True,Current,FamilySedan,True,Secure,True,EggShell,True,TwentyThou,True,Normal,False,Fair,Normal,Zero,Mild,Mild,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,Domino,Prole,False,Normal,True,Older,FamilySedan,False,City,False,EggShell,False,FiveThou,False,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,False,Adventurous,True,Older,Economy,False,City,False,Football,False,FiveThou,False,Normal,False,Fair,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,False,Normal,True,Older,FamilySedan,False,Secure,False,Football,False,FiveThou,False,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Senior,Domino,UpperMiddle,False,Psychopath,True,Older,FamilySedan,False,City,False,Tank,False,FiveThou,False,SubStandard,False,Good,Poor,Many,Severe,Mild,TenThou,HundredThou,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,False,Cautious,True,Older,FamilySedan,False,Secure,True,EggShell,False,FiveThou,False,SubStandard,False,Poor,Poor,Zero,Moderate,Severe,Thousand,Thousand,Thousand,TenThou,TenThou
Adult,FiftyThou,UpperMiddle,False,Normal,True,Current,Luxury,False,Suburb,True,Football,True,FiftyThou,True,SubStandard,False,Good,Poor,Many,Severe,Severe,Thousand,TenThou,Thousand,HundredThou,HundredThou
Adolescent,FiftyThou,Prole,True,Adventurous,True,Older,Economy,False,City,False,EggShell,False,FiveThou,False,Expert,False,Poor,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,FiftyThou,UpperMiddle,True,Adventurous,True,Older,Luxury,False,City,False,Football,False,TwentyThou,False,SubStandard,False,Fair,Poor,Many,Moderate,Moderate,Thousand,Thousand,Thousand,HundredThou,HundredThou
Adult,FiftyThou,Middle,False,Normal,True,Older,FamilySedan,False,Suburb,False,Tank,False,FiveThou,False,Normal,False,Good,Normal,Zero,Moderate,None,HundredThou,Thousand,Thousand,Thousand,HundredThou
Adult,TwentyThou,Prole,False,Cautious,True,Current,FamilySedan,False,City,True,EggShell,True,TwentyThou,True,Expert,False,Poor,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,False,Adventurous,True,Older,Economy,False,City,False,EggShell,False,FiveThou,False,SubStandard,False,Fair,Poor,Many,Severe,Severe,Thousand,HundredThou,HundredThou,TenThou,TenThou
Adult,FiftyThou,Middle,False,Normal,True,Current,SportsCar,False,Secure,False,EggShell,True,TwentyThou,True,SubStandard,False,Fair,Poor,Many,Severe,Severe,Thousand,Million,Thousand,HundredThou,HundredThou
Adult,FiftyThou,Prole,False,Adventurous,False,Older,Economy,False,City,False,EggShell,False,FiveThou,False,SubStandard,False,Poor,Poor,Many,Severe,Severe,HundredThou,Million,Thousand,TenThou,HundredThou
Adult,FiftyThou,Middle,False,Normal,True,Current,Economy,False,Suburb,False,Football,False,TenThou,True,Normal,False,Excellent,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiveThou,Prole,False,Adventurous,False,Older,Economy,False,City,False,EggShell,False,FiveThou,False,SubStandard,False,Poor,Poor,Many,Severe,Severe,HundredThou,TenThou,Thousand,TenThou,HundredThou
Adult,TwentyThou,UpperMiddle,False,Normal,True,Older,FamilySedan,False,Secure,True,Tank,False,FiveThou,True,Normal,False,Excellent,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,Domino,UpperMiddle,False,Adventurous,False,Current,Economy,False,Suburb,False,Football,False,TenThou,True,Normal,False,Good,Excellent,Many,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,False,Cautious,True,Current,Economy,False,Secure,True,EggShell,False,FiveThou,True,SubStandard,False,Poor,Poor,Zero,Severe,Severe,Thousand,TenThou,TenThou,TenThou,TenThou
